Accident_Index,Latitude,Longitude,Year,Month,Day,Hour,Speed_limit,Car_involved_in_accident,Motorcycle_involved_in_accident,Truck_involved_in_accident,Other_vehicle_involved_in_accident
201305BB05461,53.647127000000005,-3.007618,2013,12,5,11,30,1,0,0,1
201305CC01281,53.464158,-2.891088,2013,1,28,5,50,0,0,1,0
201305CC02472,53.400715000000005,-2.799518,2013,5,6,14,70,1,0,0,0
201305CC02995,53.355678000000005,-2.8183119999999997,2013,6,7,21,40,1,0,1,0
201305CC03993,53.404869999999995,-2.861148,2013,8,22,18,70,1,0,0,0
201305DD03562,53.427265000000006,-2.739966,2013,7,19,21,60,1,0,0,0
201305DD04243,53.411402,-2.743978,2013,9,10,10,70,1,0,0,0
201305DD05707,53.47126,-2.626293,2013,12,22,13,60,1,0,0,0
201305EE01696,53.451186,-2.933614,2013,3,2,22,40,1,0,0,0
201305EE02097,53.408668000000006,-2.982838,2013,4,3,19,30,0,0,0,1
201305EE03588,53.419288,-2.933005,2013,7,21,13,30,0,1,0,0
201305EE03707,53.426826,-2.980638,2013,7,30,11,30,0,1,0,0
201305EE04120,53.414058,-2.9340040000000003,2013,9,3,18,30,0,0,0,1
201305EE05234,53.413014000000004,-2.964643,2013,11,21,18,30,0,0,0,1
201305FF03541,53.393558999999996,-2.855386,2013,7,17,13,30,0,1,0,0
201305FF04784,53.351842000000005,-2.888369,2013,10,22,12,40,0,0,0,1
201306A077962,53.508224,-2.241673,2013,10,4,13,30,0,0,1,0
201306E075692,53.47036899999999,-2.247936,2013,8,3,15,30,1,0,0,1
201306E081102,53.473462,-2.229724,2013,12,31,20,30,1,0,0,0
201306F069613,53.45944,-2.40014,2013,2,1,20,50,1,0,0,0
201306F069976,53.502356000000006,-2.414716,2013,2,7,20,30,1,0,0,0
201306F079069,53.517114,-2.353629,2013,10,11,15,30,1,0,0,0
201306F079912,53.499537,-2.306448,2013,11,27,18,30,1,1,0,1
201306G072795,53.501968000000005,-2.083338,2013,5,4,3,20,1,0,0,0
201306G079561,53.490361,-2.098839,2013,11,19,13,30,1,0,0,0
201306J068570,53.386809,-2.178287,2013,1,8,16,30,1,0,0,0
201306J072221,53.42586,-2.024347,2013,4,16,17,40,1,1,0,0
201306J076073,53.40149399999999,-2.153983,2013,8,9,17,30,0,0,0,1
201306K070209,53.61036800000001,-2.471547,2013,2,17,2,60,1,0,0,0
201306K070581,53.604944999999994,-2.431891,2013,3,1,18,30,1,0,0,0
201306K072030,53.57849,-2.414555,2013,4,12,17,30,0,1,0,1
201306K076614,53.575506000000004,-2.419811,2013,9,5,9,30,0,1,1,0
201306K077174,53.540431999999996,-2.516342,2013,9,13,21,30,1,0,0,0
201306K080121,53.579512,-2.430726,2013,11,29,14,30,0,0,0,1
201306K082265,53.575686,-2.419511,2013,12,27,19,50,1,0,0,0
201306L072705,53.46769499999999,-2.56035,2013,5,1,16,60,1,0,1,0
201306L076260,53.594689,-2.6354599999999997,2013,8,24,18,60,0,1,0,1
201306L079997,53.497493000000006,-2.530744,2013,11,30,3,30,1,0,0,1
201306M071494,53.396489,-2.352327,2013,3,18,18,30,0,0,0,1
201306M073139,53.456862,-2.363068,2013,5,14,11,30,1,0,0,0
201306M077035,53.370774,-2.383978,2013,9,15,17,50,1,0,0,0
201306M078524,53.46638299999999,-2.3006349999999998,2013,10,18,23,40,1,0,0,0
201306N072979,53.609412,-2.29243,2013,5,11,0,30,1,0,0,0
201306N079076,53.594874,-2.28266,2013,11,1,22,30,1,1,0,0
201306P078214,53.648045999999994,-2.057605,2013,10,4,16,50,1,0,0,0
201306P080905,53.629765,-2.107179,2013,12,19,16,30,1,0,0,0
201306Q080719,53.580701,-2.091498,2013,12,17,16,30,1,0,0,0
201306X069605,53.541068,-2.223601,2013,2,5,6,70,0,0,0,1
201306X073180,53.539764,-2.286971,2013,5,14,11,70,1,0,0,0
2013070005633,53.182796999999994,-2.2103610000000002,2013,1,6,21,60,1,0,0,0
2013070010212,53.382104000000005,-2.5446419999999996,2013,1,12,8,30,0,1,0,0
2013070040682,53.318915000000004,-2.69921,2013,2,13,0,60,1,0,0,0
2013070057621,53.175383999999994,-2.427565,2013,3,2,12,60,1,1,0,1
2013070059356,53.156395999999994,-2.319552,2013,3,4,7,50,1,1,0,0
2013070087805,53.302979,-2.703451,2013,4,2,17,30,1,1,0,0
2013073066561,53.263943000000005,-2.117672,2013,3,11,17,30,1,0,0,0
2013073081160,53.416686999999996,-2.616253,2013,3,26,17,30,1,1,0,1
2013073111198,53.39638000000001,-2.611222,2013,4,25,18,30,1,0,0,0
2013073112510,53.276005000000005,-2.925593,2013,4,26,22,30,1,0,0,0
2013073120398,53.352793999999996,-2.201371,2013,5,4,15,70,0,1,0,0
2013073123190,53.236088,-2.522261,2013,5,7,11,70,0,1,0,0
2013073133981,53.159934,-2.646355,2013,5,18,0,60,1,0,0,0
2013073135879,53.263465000000004,-2.11905,2013,5,19,22,30,0,0,0,1
2013073139519,53.266957,-2.802148,2013,5,23,16,70,1,0,0,0
2013073166840,53.158592000000006,-2.4018990000000002,2013,6,18,22,60,1,0,0,0
2013073168137,53.286754,-2.3950299999999998,2013,6,20,4,70,0,0,1,0
2013073173253,53.208565,-2.835915,2013,6,24,21,30,1,0,0,0
2013073184673,53.078224,-2.40842,2013,7,5,19,60,0,0,1,0
2013073185730,53.132001,-2.626774,2013,7,6,16,40,0,1,0,0
2013073220528,53.26153000000001,-2.355505,2013,8,5,17,60,1,0,0,0
2013073228235,53.20561,-2.448347,2013,8,12,17,60,1,0,0,1
2013073264653,53.306869999999996,-2.244827,2013,9,16,8,60,1,0,0,0
2013073271867,53.238856999999996,-2.9050119999999997,2013,9,23,8,50,1,0,0,1
2013073273788,53.432311999999996,-2.5314520000000003,2013,9,25,2,70,0,0,1,0
2013073322534,53.049868000000004,-2.530047,2013,11,12,13,60,0,0,1,1
2013073363196,53.064569999999996,-2.489248,2013,12,23,4,60,1,0,1,0
2013100087913,55.023355,-1.450394,2013,2,18,11,40,1,0,0,0
2013100117113,55.64225,-2.306639,2013,3,4,8,60,1,0,1,0
2013100134113,54.949252,-1.57097,2013,3,11,9,30,0,0,0,1
2013100152413,54.911652000000004,-1.7107419999999998,2013,3,22,5,40,1,0,0,0
2013100164413,55.348115,-1.6117540000000001,2013,3,28,12,30,1,0,0,0
2013100182213,54.978297999999995,-2.2194529999999997,2013,4,12,2,60,1,0,1,0
2013100195113,54.972621999999994,-2.290502,2013,4,20,5,60,1,0,0,0
2013100195213,55.31444499999999,-2.361771,2013,4,17,19,60,1,0,0,0
2013100217013,54.90550699999999,-1.45891,2013,5,1,19,70,1,1,0,0
2013100250813,54.957437,-1.6885189999999999,2013,5,17,20,50,0,1,0,0
2013100262113,55.19105,-1.650981,2013,5,27,9,30,1,1,0,0
2013100350313,54.95981,-1.829335,2013,7,13,22,30,1,0,0,0
2013100379913,55.161328000000005,-1.575634,2013,7,10,18,30,1,1,0,0
2013100396513,55.043849,-1.486546,2013,7,30,16,50,0,0,1,0
2013100481913,55.120431,-1.6712900000000002,2013,9,14,15,70,1,0,0,0
2013100494913,54.966726,-2.039889,2013,8,25,19,60,1,0,0,0
2013100499113,54.89905400000001,-1.408644,2013,9,17,17,30,1,0,0,0
2013100582613,55.686656000000006,-1.9408450000000002,2013,10,29,18,60,0,0,0,1
2013100596613,54.953821999999995,-1.6947310000000002,2013,11,4,23,50,1,0,0,0
2013100612313,55.336204,-1.591077,2013,11,9,18,30,1,0,0,0
2013100637613,54.952028000000006,-1.6492919999999998,2013,11,18,2,30,0,0,0,1
2013100638313,54.871089000000005,-1.369582,2013,11,22,15,30,0,0,0,1
2013100653313,54.957051,-1.7218939999999998,2013,11,26,16,30,1,0,0,0
2013100659313,54.95255699999999,-1.5994,2013,11,30,4,30,0,0,0,1
2013100669513,54.990297999999996,-1.524083,2013,11,7,13,40,1,0,0,0
2013100687313,55.008545,-1.516002,2013,11,25,13,30,1,0,0,0
2013100709113,55.684192,-1.936634,2013,12,23,11,60,1,0,1,0
201311ND07183,54.794029,-1.528289,2013,4,7,5,70,1,0,0,0
201311ND09813,54.751837,-1.6179459999999999,2013,5,5,16,30,1,0,0,0
201311ND24803,54.734314000000005,-1.5174590000000001,2013,10,21,23,70,0,0,1,0
201311NE10133,54.701085,-1.324535,2013,5,16,17,60,1,0,0,1
201311NE12723,54.762978000000004,-1.378288,2013,6,23,18,40,1,0,0,0
201311NE14023,54.701617000000006,-1.316767,2013,7,8,19,60,1,0,0,0
201311NF02953,54.783494999999995,-1.3181399999999999,2013,2,10,23,30,1,0,0,1
201311NF13743,54.799907999999995,-1.361621,2013,7,6,2,70,0,1,1,0
201311NF20863,54.785363000000004,-1.352209,2013,10,6,19,30,1,1,0,0
201311NG03363,54.875924,-1.650405,2013,2,9,11,60,1,0,1,0
201311NG21083,54.834499,-1.590917,2013,9,12,14,50,1,0,0,0
201311NG29443,54.854985,-1.650025,2013,12,28,9,40,0,1,0,1
201311NH12673,54.84483,-1.7006310000000002,2013,6,22,22,60,0,0,0,1
201311NH17503,54.868347,-1.696452,2013,8,23,23,40,0,0,0,1
201311NI06373,54.83359300000001,-1.880418,2013,4,1,12,30,1,0,0,1
201311NI07223,54.765018000000005,-1.77478,2013,4,3,12,60,1,1,0,0
201311SA11163,54.667366,-1.681874,2013,6,3,13,60,0,0,0,1
201311SA13153,54.654626,-1.73954,2013,6,30,22,30,1,0,0,0
201311SC29133,54.56109300000001,-1.922707,2013,12,20,22,60,1,0,0,0
201311SJ05803,54.507197999999995,-1.558286,2013,3,9,5,60,1,0,0,0
201311SJ11113,54.516144999999995,-1.577329,2013,5,31,8,30,1,0,0,1
201311SJ11233,54.597606999999996,-1.6644169999999998,2013,5,24,12,60,1,0,1,0
201311SJ13123,54.553403,-1.652813,2013,7,7,10,60,1,1,0,0
201311SJ23483,54.518949,-1.542557,2013,11,4,10,30,1,0,0,0
201311SJ31233,54.525027,-1.550693,2013,12,21,16,30,1,0,0,1
201311SK04513,54.606548,-1.560137,2013,2,28,11,60,1,0,0,1
201311SK07843,54.631464,-1.675338,2013,4,6,5,60,1,0,0,1
201311SK11913,54.648056000000004,-1.3719379999999999,2013,5,18,11,70,1,0,0,0
201311SK28393,54.649003,-1.50226,2013,12,12,12,60,1,0,0,0
201311SL03513,54.690456000000005,-1.4991,2013,2,17,15,70,1,0,0,0
201311SL21733,54.707471999999996,-1.5065879999999998,2013,10,20,1,70,1,0,1,0
201311SL27893,54.667376000000004,-1.561418,2013,12,4,10,60,1,0,1,0
2013120003011,54.201195,-1.58334,2013,1,5,19,60,1,0,0,0
2013120010191,54.470791000000006,-1.194243,2013,1,19,12,30,1,0,0,0
2013120013197,53.974889000000005,-1.593011,2013,1,25,0,30,1,0,0,0
2013120015454,53.951264,-1.521257,2013,1,28,15,60,1,0,0,0
2013120028031,54.339583999999995,-1.333028,2013,2,19,1,70,0,0,1,0
2013120043121,54.001011,-1.667098,2013,3,17,10,60,1,1,0,0
2013120047478,54.509418000000004,-0.756252,2013,3,24,20,60,1,0,0,0
2013120053770,53.997398,-0.955119,2013,4,5,13,60,1,0,0,0
2013120061936,54.235431000000005,-0.648678,2013,4,19,8,60,1,0,0,0
2013120064949,54.079491000000004,-1.790185,2013,4,24,10,60,0,0,0,1
2013120068454,54.465692000000004,-0.642598,2013,4,30,6,60,1,0,0,0
2013120069370,53.968557999999994,-1.997238,2013,5,1,21,60,1,1,0,0
2013120069800,54.206998,-1.312075,2013,5,2,17,60,0,1,1,0
2013120076094,54.368717000000004,-0.50752,2013,5,12,10,60,1,1,0,0
2013120076154,54.297461,-0.69791,2013,5,12,13,60,1,1,0,0
2013120083073,53.745484999999995,-1.0488899999999999,2013,5,24,6,60,1,0,0,0
2013120084029,54.13965699999999,-2.287413,2013,5,25,13,60,0,1,0,1
2013120085320,54.182673,-0.495809,2013,5,27,13,60,1,0,0,0
2013120093831,53.970938000000004,-2.022544,2013,6,9,17,60,1,0,0,0
2013120097466,53.997513,-1.473116,2013,6,15,12,40,1,0,0,0
2013120101843,54.007164,-2.1442930000000002,2013,6,22,2,60,1,0,0,0
2013120115889,54.059665,-1.459023,2013,7,12,19,60,1,0,0,1
2013120117647,54.402275,-1.7106709999999998,2013,7,15,0,60,1,0,0,0
2013120126952,54.37361800000001,-0.515039,2013,7,27,17,60,1,1,0,0
2013120127118,54.114529000000005,-2.394567,2013,7,27,14,60,1,1,0,0
2013120131608,54.130351,-1.559871,2013,8,3,11,60,0,1,0,0
2013120131916,54.28904300000001,-1.131858,2013,8,3,16,60,1,1,0,0
2013120132562,53.810124,-1.038983,2013,8,4,12,60,1,0,0,0
2013120135209,53.823549,-0.960893,2013,8,8,18,40,1,1,0,0
2013120139658,54.053734999999996,-1.039083,2013,8,15,9,60,1,0,1,1
2013120156632,54.506135,-0.822361,2013,9,8,21,60,1,0,0,0
2013120161913,54.125451,-2.4281200000000003,2013,9,17,14,60,1,0,0,1
2013120162103,54.113868000000004,-1.5266520000000001,2013,9,18,7,50,1,1,1,0
2013120163445,54.125721,-1.4641309999999998,2013,9,20,7,60,1,0,0,1
2013120165031,54.365314,-1.3576059999999999,2013,9,22,15,60,0,1,0,1
2013120166329,53.778645,-0.9972260000000001,2013,9,24,20,30,0,1,1,0
2013120169487,54.23151899999999,-1.2923229999999999,2013,9,29,17,60,1,1,0,0
2013120171884,54.033992000000005,-1.665445,2013,10,3,15,60,1,0,0,0
2013120179544,54.482932,-0.790814,2013,10,15,18,60,1,0,0,0
2013120180501,53.9431,-1.3355299999999999,2013,10,17,17,60,1,0,0,1
2013120196304,53.903535,-1.194696,2013,11,11,19,70,1,0,0,0
2013120196795,54.310365000000004,-1.670063,2013,11,12,15,60,1,1,0,0
2013120205372,54.063564,-0.659169,2013,11,27,6,60,1,0,0,1
2013120210716,54.394163,-0.568485,2013,12,5,17,60,1,0,0,0
2013120216831,54.166309,-0.28183600000000003,2013,12,15,16,60,1,0,0,1
2013120220022,53.805429000000004,-1.036464,2013,12,20,16,60,1,0,0,0
2013130001280,53.684754000000005,-1.645068,2013,1,2,6,30,1,1,0,0
2013130006917,53.756280000000004,-1.493977,2013,1,5,17,30,1,1,0,0
2013130011915,53.620349,-1.4632049999999999,2013,10,1,23,60,1,0,0,0
2013130012528,53.654143000000005,-1.753856,2013,1,9,14,30,1,0,0,0
2013130018607,53.733596999999996,-1.8650220000000002,2013,1,13,15,30,1,0,0,0
2013130023310,53.809587,-1.767525,2013,1,16,19,30,1,0,0,0
2013130037195,53.795735,-1.749005,2013,1,25,16,30,1,0,0,0
2013130040373,53.669436,-1.529695,2013,12,4,9,30,0,0,0,1
2013130054565,53.889326000000004,-1.36406,2013,2,6,10,70,1,0,1,0
2013130058728,53.810846999999995,-1.533763,2013,2,8,15,30,1,0,0,0
2013130071460,53.606636,-1.3564200000000002,2013,10,7,17,30,1,1,0,1
20131300C1641,53.63072,-1.6586330000000002,2013,10,12,20,50,1,0,0,0
20131300D0327,53.644803,-1.7759509999999998,2013,10,13,4,30,1,0,0,0
20131300M0676,53.729654000000004,-1.512744,2013,10,22,12,70,1,0,0,0
20131300Q1671,53.577560999999996,-1.757684,2013,9,26,20,30,1,0,0,0
20131300T0025,53.57396899999999,-1.750607,2013,10,29,0,30,1,0,0,0
20131300U0575,53.600432,-1.337806,2013,10,30,11,60,1,0,0,0
2013130122813,53.932529,-1.8164040000000001,2013,3,22,3,40,1,0,0,0
2013130132959,53.680464,-1.798456,2013,3,29,12,70,1,0,0,0
2013130163988,53.769566000000005,-1.8047959999999998,2013,4,20,17,30,1,0,0,1
2013130165302,53.833429,-1.6480669999999997,2013,4,21,18,30,1,0,0,0
2013130172761,53.709049,-1.324997,2013,4,26,11,70,0,0,1,1
2013130173371,53.694058999999996,-1.6335709999999999,2013,4,26,15,30,1,0,0,0
2013130174259,53.680239,-1.6380059999999999,2013,4,27,12,30,1,1,0,0
2013130206407,53.785807999999996,-1.7002680000000001,2013,5,18,18,60,1,1,0,0
2013130218377,53.574686,-1.7060819999999999,2013,5,26,23,50,1,0,0,0
2013130232261,53.730425,-1.457999,2013,6,5,18,60,1,1,0,0
2013130260856,53.719041000000004,-2.0639,2013,6,24,21,40,0,1,0,0
2013130272054,53.64885,-1.787351,2013,7,2,7,40,1,1,0,0
2013130282069,53.827583999999995,-1.458888,2013,7,8,21,40,1,0,0,0
2013130290728,53.626245,-1.585183,2013,7,14,16,40,1,0,0,0
2013130296776,53.927308999999994,-1.308566,2013,7,18,13,60,1,0,0,0
2013130342765,53.821241,-1.339328,2013,8,19,12,70,1,0,0,0
2013130346342,53.665395999999994,-1.9493880000000001,2013,8,21,19,30,0,1,0,0
2013130346555,53.633612,-1.323978,2013,8,21,21,50,1,1,0,0
2013130352054,53.724309999999996,-1.703691,2013,8,26,1,30,1,0,0,0
2013130360682,53.893634999999996,-1.6283729999999998,2013,8,31,19,50,1,1,0,0
2013130360927,53.801504,-1.563687,2013,9,1,0,30,1,0,0,1
2013130361715,53.65093100000001,-1.4175799999999998,2013,9,1,17,30,1,0,0,0
2013130369846,53.810639,-1.7454990000000001,2013,9,7,0,30,1,0,0,0
2013130376850,53.597958,-1.334279,2013,9,11,16,60,1,0,0,0
2013130383850,53.790441,-1.8520740000000002,2013,9,16,23,30,1,0,0,0
2013130405072,53.733945999999996,-1.880756,2013,10,1,13,30,1,0,0,0
2013130439659,53.731745999999994,-1.516782,2013,10,25,4,70,1,0,0,0
2013130455029,53.924445999999996,-1.8461189999999998,2013,11,4,14,30,1,0,0,1
2013130456661,53.809038,-1.767498,2013,11,5,17,30,1,0,0,0
2013130463355,53.722372,-1.5890879999999998,2013,11,10,0,40,1,0,0,0
2013130501896,53.837704,-1.612152,2013,12,6,16,40,1,1,0,0
2013130516043,53.822289000000005,-1.7687009999999999,2013,12,16,16,30,1,1,0,0
2013130522425,53.841395,-1.8315290000000002,2013,12,21,1,40,1,0,0,0
2013130522542,53.704519,-1.345975,2013,12,21,3,70,1,0,0,0
2013130528534,53.72942,-1.681207,2013,12,27,1,30,1,0,0,0
2013140003241,53.487869999999994,-1.1233899999999999,2013,2,8,6,70,1,0,1,0
2013140003809,53.53096600000001,-1.191432,2013,2,17,6,70,1,0,1,0
201314A014213,53.505168999999995,-1.158978,2013,3,28,13,20,1,0,0,0
201314A031513,53.4847,-1.1537469999999999,2013,5,5,1,70,1,0,0,0
201314A034113,53.51257,-1.141761,2013,5,11,22,40,0,0,0,1
201314A104513,53.565780000000004,-1.114139,2013,10,2,15,60,1,0,0,0
201314A119413,53.651644,-0.988592,2013,10,26,12,60,0,1,0,0
201314A119613,53.588237,-1.205416,2013,10,26,0,40,1,0,0,0
201314A150913,53.54108299999999,-1.219262,2013,11,1,15,40,1,0,0,1
201314A153913,53.505089,-1.24821,2013,12,23,11,60,1,0,1,0
201314B014413,53.526699,-1.6016489999999999,2013,4,23,18,60,1,0,0,0
201314B029413,53.58055400000001,-1.396586,2013,5,19,3,40,1,0,0,0
201314B030813,53.51689399999999,-1.415951,2013,6,13,9,30,1,0,0,0
201314B035813,53.545964,-1.4387020000000001,2013,6,27,8,40,0,0,1,0
201314B056313,53.506811,-1.732018,2013,9,25,12,60,1,1,0,0
201314B062913,53.575947,-1.52744,2013,10,17,21,40,1,1,0,0
201314B065013,53.589608,-1.432035,2013,10,30,12,30,0,1,0,0
201314C031713,53.478531000000004,-1.39811,2013,5,26,9,60,0,0,0,1
201314C065913,53.43349499999999,-1.2987549999999999,2013,8,21,14,40,1,0,0,1
201314C074413,53.410973,-1.2506680000000001,2013,9,11,22,60,1,0,0,0
201314C091913,53.443218,-1.287619,2013,10,24,16,60,1,1,0,0
201314C093013,53.41734,-1.256845,2013,10,31,0,60,1,0,0,0
201314C094313,53.47047,-1.266553,2013,11,4,7,60,1,0,1,0
201314C116813,53.438651,-1.33924,2013,12,17,20,40,1,0,0,0
201314K164713,53.332857,-1.3804610000000002,2013,9,20,7,40,1,1,0,0
201314K189513,53.382014,-1.481542,2013,10,16,14,30,1,0,0,1
201314K207713,53.383509,-1.465933,2013,11,6,17,30,0,0,0,1
201314K210313,53.339890000000004,-1.517558,2013,11,3,8,40,1,0,0,1
201314K213913,53.38620699999999,-1.4805139999999999,2013,11,10,0,40,1,0,0,0
201314K247213,53.373351,-1.419525,2013,12,10,16,30,1,0,0,0
201314K255813,53.353931,-1.447102,2013,12,22,17,30,1,0,0,0
2013160A00041,53.541642,-0.045838,2013,1,9,17,40,1,0,0,0
2013160A01031,53.530474,-0.173595,2013,4,12,12,60,1,0,1,0
2013160A01981,53.475513,-0.139475,2013,6,28,8,60,1,0,0,0
2013160B00121,53.657061999999996,-0.276876,2013,1,8,21,40,1,0,0,0
2013160B00241,53.66440600000001,-0.339179,2013,1,31,14,60,1,0,0,0
2013160B00271,53.561620999999995,-0.470675,2013,2,3,17,60,1,1,0,0
2013160B02521,53.527535,-0.42655200000000004,2013,8,16,14,30,1,0,0,1
2013160B03961,53.689552,-0.44720200000000004,2013,11,13,22,30,1,0,0,0
2013160C00191,53.710265,-0.9464600000000001,2013,1,11,18,60,1,0,0,0
2013160C00301,53.89451999999999,-0.6531279999999999,2013,1,24,20,60,1,0,0,0
2013160C00791,54.03437099999999,-0.24338,2013,2,18,9,60,1,0,1,0
2013160C01661,53.751006000000004,-0.578661,2013,3,29,10,70,1,0,0,1
2013160C02081,53.870164,-0.452215,2013,4,20,20,50,1,1,0,0
2013160C03861,53.710468999999996,-0.947227,2013,7,12,18,60,1,0,0,0
2013160C05421,54.011083,-0.559982,2013,9,7,15,60,0,1,0,0
2013160C05601,53.736774,-0.478893,2013,9,25,12,30,1,1,0,0
2013160D00491,53.778702,-0.25904099999999997,2013,1,30,15,30,1,0,0,0
2013160D01731,53.750188,-0.39561399999999997,2013,3,31,16,30,1,0,0,1
2013160D02161,53.754658,-0.312048,2013,4,26,15,30,0,0,1,0
2013160D02181,53.73441700000001,-0.368698,2013,4,27,12,30,0,0,0,1
2013160D04361,53.761153,-0.273223,2013,7,21,16,30,0,0,0,1
2013160D06641,53.747654000000004,-0.394331,2013,10,31,10,30,1,1,0,0
2013160D07661,53.747293000000006,-0.346679,2013,12,5,13,30,0,0,0,1
2013170L11773,54.542218999999996,-0.9805860000000001,2013,11,15,18,30,1,0,0,0
2013170M11713,54.547291,-1.2751649999999999,2013,8,6,5,70,1,0,1,0
2013170M11723,54.575466000000006,-1.253023,2013,8,7,11,50,0,1,0,0
2013170M20663,54.548678,-1.1879,2013,4,6,11,30,0,0,0,1
2013170M30653,54.52297900000001,-1.163628,2013,4,5,14,60,1,0,0,0
2013170S11133,54.552093000000006,-1.370491,2013,5,21,18,70,0,0,1,1
2013170S12723,54.624566,-1.395393,2013,10,23,10,50,1,0,0,0
2013170S20683,54.620479,-1.297421,2013,4,1,22,70,1,0,0,0
2013170S21893,54.604779,-1.277767,2013,7,30,15,30,0,0,1,0
2013170S22983,54.585347999999996,-1.268672,2013,11,17,16,40,1,0,0,1
2013170S41983,54.517675,-1.2807110000000002,2013,8,6,14,70,1,0,1,0
201320G004083,52.56844399999999,-2.058393,2013,4,24,21,40,0,0,1,0
201320G007043,52.600660999999995,-2.12975,2013,7,11,12,40,1,0,0,1
201320G008283,52.573429000000004,-2.122882,2013,8,4,3,30,1,0,0,0
201320H001903,52.619969,-2.020795,2013,3,2,11,30,1,1,0,0
201320H003093,52.593986,-1.9710330000000003,2013,4,24,22,30,1,0,0,0
201320H004693,52.574661,-1.9928849999999998,2013,6,12,4,30,1,0,0,0
201320H006033,52.578254,-1.971486,2013,7,29,18,30,1,0,0,1
201320H500223,52.656188,-1.947043,2013,10,7,16,40,0,1,1,0
201320J000773,52.483889000000005,-2.121455,2013,1,30,13,30,0,0,1,0
201320J003523,52.538039000000005,-2.088283,2013,4,16,18,40,1,1,0,0
201320J003833,52.482375,-2.1068729999999998,2013,4,26,6,40,1,0,0,0
201320J005913,52.446277,-2.037045,2013,6,7,21,40,0,1,0,0
201320J008383,52.462276,-2.047361,2013,8,24,19,30,0,1,0,0
201320J009683,52.514752,-2.092068,2013,9,27,20,30,1,0,0,0
201320J010233,52.450618999999996,-2.127543,2013,9,23,10,30,1,0,0,1
201320J013163,52.466455,-2.114488,2013,8,20,15,30,0,0,1,0
201320K001403,52.46829,-2.066063,2013,1,16,18,30,1,0,0,0
201320K005883,52.47586,-2.0062990000000003,2013,5,23,13,40,1,0,0,0
201320K009213,52.512264,-1.962098,2013,8,14,22,60,1,0,0,0
201320K013503,52.558389,-1.996575,2013,11,4,16,30,0,0,0,1
201320K014373,52.481792000000006,-1.9765549999999998,2013,11,23,21,30,1,0,0,0
201320K500053,52.483141,-1.981414,2013,12,18,18,30,1,0,0,0
201320K603223,52.47622,-2.006888,2013,10,5,21,40,1,0,0,0
201320L003943,52.36772,-1.800664,2013,6,20,21,50,1,0,0,0
201320L008283,52.478545,-1.7417099999999999,2013,11,24,15,30,1,0,0,0
201320M001613,52.429590000000005,-1.570358,2013,1,19,20,30,1,0,0,1
201320M005223,52.384871000000004,-1.514518,2013,4,26,8,30,1,0,0,0
201320M010513,52.438263,-1.534232,2013,7,13,17,30,0,1,1,0
201320M016543,52.385157,-1.47602,2013,11,29,17,30,1,0,0,0
201320M502413,52.436398,-1.539989,2013,12,4,20,30,1,0,0,0
201320N001493,52.543746999999996,-1.864012,2013,1,9,6,30,1,0,0,0
201320N016893,52.53347900000001,-1.847827,2013,4,1,21,30,1,0,0,1
201320N029883,52.512089,-1.8527639999999999,2013,6,25,1,30,1,0,0,0
201320N055623,52.55019300000001,-1.841723,2013,10,31,19,30,1,0,0,0
201320S007663,52.448705000000004,-1.9646540000000001,2013,2,15,22,30,1,0,0,0
201320S020813,52.428927,-1.966435,2013,5,4,11,30,1,0,0,0
201320S043523,52.408951,-1.927934,2013,9,7,19,30,1,1,0,0
201320S045673,52.468546999999994,-1.913705,2013,9,22,13,30,0,1,0,1
201320S050843,52.455688,-1.909904,2013,10,6,19,30,1,0,0,0
201320T007853,52.461771999999996,-1.809218,2013,2,16,11,40,1,0,0,0
201320T040143,52.442949,-1.848581,2013,8,26,23,30,1,0,0,0
201320T044743,52.468371,-1.8336259999999998,2013,9,6,12,30,1,0,0,0
201320T046553,52.461592,-1.809219,2013,8,4,1,40,0,1,0,0
201320T054093,52.465635,-1.874409,2013,10,29,14,30,1,0,0,0
201320T056243,52.477202,-1.789864,2013,10,26,19,30,1,1,0,0
201320T056483,52.444345,-1.8909479999999999,2013,11,5,12,30,0,0,1,0
201320T061533,52.456295,-1.884443,2013,12,9,2,30,1,0,0,0
201320T510223,52.460007999999995,-1.8317439999999998,2013,10,4,6,30,0,0,1,1
201320W004003,52.482530000000004,-1.8686180000000001,2013,1,27,13,30,1,0,0,0
201320W004463,52.48260500000001,-1.8561020000000001,2013,1,30,14,30,1,0,0,0
201320W005393,52.471971999999994,-1.9262119999999998,2013,1,25,14,30,1,0,0,0
