Lat,Lon,Year,Month,Day,Hour,Speed_limit,Num_veh_acc
57.146568,-2.217302,2013,8,10,4,30,1
57.063481,-2.142334,2013,8,14,15,70,2
57.675594,-2.706906,2013,9,16,14,60,2
57.620824,-1.977614,2013,9,24,18,60,2
57.233098,-2.3236779999999997,2013,10,21,13,60,2
57.487152,-1.801539,2013,11,6,8,60,2
57.652933,-2.619064,2013,11,15,20,60,2
57.631302000000005,-3.504825,2013,12,15,17,60,1
57.315245,-2.859328,2013,12,12,11,60,2
57.680029000000005,-2.004943,2013,12,20,18,40,1
56.83353100000001,-2.4967099999999998,2013,12,23,9,60,1
57.400886,-2.679426,2013,12,24,12,60,2
57.664471999999996,-2.006098,2013,12,24,15,60,2
56.489546,-2.950715,2013,12,18,8,40,1
56.423109,-3.4667790000000003,2013,12,30,17,70,2
56.683298,-2.8603259999999997,2013,1,14,19,70,2
56.153836,-3.6337949999999997,2013,2,17,16,30,2
56.713135,-3.726718,2013,4,6,23,30,2
56.368967000000005,-3.43099,2013,4,15,22,70,1
56.422489,-3.224844,2013,3,17,13,60,2
56.657695,-3.7357489999999998,2013,4,28,12,60,3
56.537888,-3.536572,2013,5,25,11,70,1
56.746735,-2.658369,2013,6,4,5,70,2
56.474954000000004,-2.941405,2013,6,7,20,30,2
56.404648,-3.482306,2013,6,11,14,30,2
56.618012,-3.3546449999999997,2013,7,6,16,60,2
56.70896,-3.7560800000000003,2013,7,30,16,60,2
56.655305000000006,-2.8323009999999997,2013,8,30,19,60,1
56.063190000000006,-3.7109940000000003,2013,1,6,2,60,2
56.310066000000006,-3.066677,2013,2,4,7,60,3
56.261566,-2.998636,2013,2,13,11,60,4
56.336473,-3.110602,2013,3,11,6,60,1
56.039248,-3.35624,2013,5,23,10,30,1
56.140275,-3.2864410000000004,2013,8,8,14,60,2
56.272859,-3.303226,2013,9,5,11,60,2
56.266594999999995,-3.000059,2013,11,13,11,60,2
56.093264000000005,-3.6437199999999996,2013,11,13,13,60,2
56.203079,-2.998002,2013,11,30,1,30,1
56.062785,-3.4485379999999997,2013,11,29,10,30,1
55.831536,-3.6876830000000003,2013,1,1,19,30,1
55.910819,-3.2792800000000004,2013,1,6,13,40,2
55.938175,-3.194851,2013,1,26,3,30,1
55.913084,-3.114659,2013,3,4,8,40,2
55.832133,-3.219761,2013,3,12,15,20,3
55.949976,-3.2193959999999997,2013,3,21,19,30,1
55.88965400000001,-3.1280580000000002,2013,4,25,19,60,2
55.869023999999996,-2.978775,2013,5,1,16,40,1
55.954304,-3.4194169999999997,2013,5,6,13,70,1
55.879234999999994,-3.6640300000000003,2013,5,8,13,60,2
55.95324,-3.160561,2013,6,5,13,30,3
55.574695999999996,-2.663539,2013,6,28,14,60,3
55.961677,-3.445303,2013,7,11,10,60,2
55.550985,-2.760511,2013,7,14,16,60,2
55.717628000000005,-2.5917169999999996,2013,8,5,15,60,4
55.923933,-3.313961,2013,8,10,14,70,1
55.852456999999994,-3.165175,2013,8,30,17,60,2
55.972248,-3.174429,2013,9,27,11,30,3
55.652136,-3.193069,2013,10,2,11,30,1
56.01650600000001,-2.613362,2013,11,25,20,60,1
55.890363,-3.167638,2013,11,28,19,70,2
55.881733999999994,-3.663993,2013,12,5,8,60,5
55.883516,-3.577813,2013,12,24,11,60,1
56.15115600000001,-3.966446,2013,4,28,10,70,2
55.998858999999996,-3.7231120000000004,2013,4,26,22,70,1
56.398812,-4.570684,2013,9,23,9,60,2
56.00229,-3.8906660000000004,2013,9,26,13,30,1
56.175171,-3.9752940000000003,2013,10,23,17,70,2
56.167207,-3.97031,2013,11,4,20,70,1
56.007497,-3.853708,2013,11,17,13,60,2
55.859603,-4.269849,2013,5,8,23,30,2
55.862188,-4.179561,2013,3,1,8,30,1
55.85556999999999,-4.333625,2013,7,17,16,30,1
55.776778,-4.4677,2013,2,14,15,60,2
55.789981999999995,-4.455582,2013,8,1,16,60,2
55.829831000000006,-4.26377,2013,9,1,6,30,2
55.857364000000004,-4.415279,2013,9,24,19,30,1
55.861874,-4.3630580000000005,2013,9,30,0,40,2
55.855942000000006,-4.455316000000001,2013,5,7,5,60,2
55.803146,-4.584174,2013,12,2,10,60,2
56.450873,-5.405545,2013,8,1,18,60,2
56.266667000000005,-4.923119,2013,2,12,16,60,2
56.607890000000005,-5.35126,2013,6,7,12,60,2
55.813589,-5.468419,2013,10,17,7,60,2
56.406152,-5.014874,2013,10,20,17,60,4
55.421679000000005,-5.63432,2013,5,18,22,60,1
56.234228,-5.046263,2013,9,29,11,60,2
56.24274499999999,-5.009761,2013,10,26,11,60,1
56.244374,-5.057691999999999,2013,6,26,16,60,2
55.87449599999999,-4.04261,2013,6,22,4,60,1
55.86849300000001,-3.9832370000000004,2013,10,12,10,30,1
55.921063000000004,-4.056903,2013,9,24,18,70,1
55.842829,-3.999692,2013,10,30,13,60,2
55.826839,-3.788571,2013,2,16,1,40,1
55.77531,-4.193986,2013,4,5,14,40,1
55.523591,-3.6762949999999996,2013,7,8,17,60,2
55.643237,-3.88291,2013,7,14,20,60,1
55.715252,-3.832357,2013,8,29,16,30,2
55.652775,-3.8944620000000003,2013,9,23,4,60,1
55.798451,-4.86912,2013,8,3,9,30,1
55.79326,-4.863551999999999,2013,9,8,11,30,5
55.75693100000001,-4.854766000000001,2013,2,14,13,30,2
55.451811,-5.106299,2013,8,24,10,60,1
55.468915,-4.314535,2013,10,8,21,60,1
55.57566,-4.49803,2013,1,13,23,60,1
55.61496999999999,-4.5515419999999995,2013,2,22,17,30,1
55.608261999999996,-4.470473,2013,5,24,22,70,1
55.429795999999996,-4.665994,2013,1,3,18,30,2
55.02916,-5.014238,2013,5,4,22,60,1
55.430431000000006,-4.6119580000000004,2013,8,16,18,60,3
55.429839,-4.6127400000000005,2013,1,27,17,60,1
55.030756000000004,-4.5674,2013,6,21,16,60,2
54.956818000000005,-4.452459999999999,2013,8,17,2,60,1
55.052787,-3.7520330000000004,2013,4,7,13,60,3
54.864824,-4.227112,2013,10,28,6,60,3
55.282161,-3.7938980000000004,2013,7,13,15,60,2
54.913518999999994,-3.597609,2013,8,31,17,60,2
55.240508999999996,-3.76525,2013,11,13,17,30,1
55.080732999999995,-3.559416,2013,12,8,5,60,1
55.289862,-3.447369,2013,1,10,10,60,1
55.122519,-3.4263489999999996,2013,1,30,22,60,1
55.055748,-3.237953,2013,4,6,0,70,4
55.055758,-3.070003,2013,5,28,16,60,1
51.514075,-0.104426,2014,4,3,10,30,2
51.515575,-0.080582,2014,7,15,10,30,1
51.509298,-0.087187,2014,8,2,19,30,2
51.514075,-0.104426,2014,10,17,11,30,2
51.492185,-0.193209,2014,2,3,15,30,1
51.53314,0.05569400000000001,2014,2,5,0,30,1
51.513662,-0.0736,2014,2,6,11,30,1
51.60275,0.019124000000000002,2014,2,9,13,30,2
51.381234,-0.247736,2014,2,14,11,30,2
51.524054,-0.201318,2014,2,16,8,30,2
51.517559999999996,-0.119848,2014,2,14,23,30,1
51.511337,0.011332,2014,2,22,19,30,2
51.578285,-0.099013,2014,2,21,10,30,1
51.525145,-0.138709,2014,3,3,11,30,1
51.50646,-0.123043,2014,3,5,6,30,2
51.527729,-0.13154000000000002,2014,3,11,21,30,1
51.517026,-0.142788,2014,2,25,18,30,2
51.525165,-0.197526,2014,3,17,12,30,1
51.412184,-0.297603,2014,3,22,16,30,1
51.389037,-0.158468,2014,4,2,16,30,1
51.464028000000006,-0.135151,2014,4,4,10,30,3
51.527646000000004,-0.022262,2014,4,7,21,30,1
51.429204,-0.428022,2014,4,6,1,30,1
51.489567,-0.456916,2014,4,10,16,30,4
51.554909,0.060426,2014,4,14,0,30,1
51.462365000000005,0.029908999999999998,2014,4,17,17,50,1
51.552374,0.025259,2014,4,20,1,30,1
51.441826,-0.124544,2014,4,22,15,40,1
51.420711,-0.206098,2014,4,28,19,30,1
51.581556,0.07418999999999999,2014,5,2,2,30,1
51.500789000000005,-0.1227,2014,5,4,1,30,1
51.425937,-0.006374,2014,1,4,18,30,1
51.560252,-0.074085,2014,1,11,11,30,1
51.473424,-0.093152,2014,1,16,22,30,1
51.371036,0.063654,2014,1,21,10,30,1
51.444957,-0.009,2014,1,10,7,30,3
51.493056,-0.1004,2014,5,13,16,30,2
51.635942,-0.083307,2014,5,20,23,30,3
51.441843,-0.032303,2014,5,23,11,30,1
51.430852,-0.19304000000000002,2014,5,24,10,30,1
51.461863,-0.470087,2014,5,27,3,30,1
51.429249,-0.130957,2014,5,31,6,30,1
51.490131,-0.223541,2014,6,1,2,30,1
51.484258000000004,-0.12366700000000001,2014,6,2,6,30,2
51.449749,-0.075141,2014,6,3,1,30,3
51.514018,-0.151558,2014,6,10,14,30,1
51.562119,-0.045583,2014,6,4,2,30,2
51.494355999999996,0.112728,2014,6,19,11,30,1
51.579278,0.140914,2014,6,25,8,30,2
51.585274,0.082587,2014,6,5,10,30,1
51.613679,-0.12468900000000001,2014,7,3,19,30,3
51.604548,0.25142800000000004,2014,7,3,5,50,2
51.38491,-0.199594,2014,7,5,20,30,1
51.444988,-0.0055450000000000004,2014,7,16,7,30,1
51.408543,-0.21606399999999998,2014,7,19,0,30,2
51.458028000000006,-0.026857,2014,7,20,1,30,2
51.580998,0.135365,2014,7,20,22,50,1
51.572888,-0.071386,2014,4,8,9,30,1
51.464852,-0.301834,2014,7,21,8,30,2
51.474160999999995,-0.077713,2014,7,23,22,30,1
51.494609000000004,0.133486,2014,7,24,18,30,1
51.5877,-0.19996,2014,7,15,20,30,1
51.334897,-0.009895999999999999,2014,8,3,0,30,2
51.357625,0.084597,2014,8,3,19,30,1
51.485655,0.050677,2014,8,5,15,30,1
51.330422,-0.125648,2014,8,8,20,30,1
51.562603,-0.44463400000000003,2014,8,11,17,30,4
51.356846999999995,-0.074873,2014,8,18,7,30,2
51.349132,-0.043459,2014,8,23,9,30,1
51.434549,-0.265119,2014,8,24,9,20,1
51.462,-0.137681,2014,8,28,16,30,1
51.557744,0.276816,2014,9,1,17,30,2
51.452923,-0.406481,2014,9,5,3,30,1
51.406468,-0.34425700000000004,2014,9,7,19,30,1
51.611618,-0.031757,2014,9,9,8,30,1
51.464601,-0.016638999999999998,2014,9,12,10,30,2
51.558481,0.061886000000000004,2014,8,28,14,50,3
51.58021,0.178198,2014,9,2,22,30,2
51.571228000000005,-0.371178,2014,9,28,1,30,1
51.469291999999996,-0.453712,2014,10,2,4,20,2
51.522403000000004,-0.042094,2014,10,5,4,30,1
51.647031,-0.046847,2014,10,7,16,30,1
51.552325,-0.449456,2014,10,10,11,50,1
51.557978999999996,-0.039989,2014,10,11,11,30,1
51.453589,-0.106645,2014,10,11,20,30,1
51.600125,0.24759899999999999,2014,10,15,19,30,1
51.379736,-0.09977899999999999,2014,10,16,14,30,1
51.571771999999996,-0.096687,2014,10,18,7,40,2
51.57775,-0.082726,2014,10,19,13,30,3
51.436817,-0.37956100000000004,2014,10,3,19,40,1
51.374431,-0.05057,2014,10,26,20,30,1
51.505963,-0.22984200000000002,2014,10,26,2,30,1
51.512702000000004,-0.000138,2014,10,28,13,40,1
51.511734999999994,-0.027995999999999997,2014,10,30,19,30,2
51.496140999999994,0.11843,2014,10,31,17,30,1
51.544955,-0.030164999999999997,2014,11,5,13,30,1
51.368859,0.139847,2014,11,6,8,30,1
51.547376,0.012633,2014,11,15,0,30,1
51.532071,-0.311156,2014,11,16,4,40,1
51.520073,-0.451705,2014,11,18,17,30,2
51.490971,-0.050068,2014,11,20,14,30,1
51.514379999999996,-0.057139999999999996,2014,11,24,22,30,2
51.427585,-0.133758,2014,11,28,17,30,1
51.54785,-0.264706,2014,11,28,20,40,1
51.596934999999995,-0.198151,2014,11,29,20,30,2
51.654722,-0.201787,2014,11,29,15,30,1
51.442008,-0.12468,2014,12,1,23,40,2
51.511334999999995,-0.068799,2014,12,6,7,30,2
51.558966999999996,-0.056104999999999995,2014,12,7,3,30,1
51.508979,-0.067745,2014,12,8,8,30,2
51.481575,-0.181675,2014,12,9,14,30,1
51.483769,-0.201463,2014,12,12,12,30,1
51.684548,-0.06968099999999999,2014,12,12,19,70,1
51.587765999999995,-0.057474000000000004,2014,12,16,19,40,2
51.559825,-0.378943,2014,12,17,17,30,1
51.472875,-0.032695999999999996,2014,12,19,8,30,1
51.544271,-0.11442100000000001,2014,12,19,19,30,3
51.572649,-0.227252,2014,12,19,19,50,2
51.561890000000005,-0.091762,2014,12,20,16,30,1
51.493727,-0.11967699999999999,2014,12,23,16,30,1
51.371289000000004,-0.208605,2014,9,9,12,30,1
51.584057,-0.10007100000000001,2014,12,24,18,30,2
51.385865,-0.16836900000000002,2014,12,26,20,30,1
51.353286,-0.11581099999999998,2014,12,26,14,40,2
51.650188,-0.222927,2014,12,29,21,30,1
51.383286,-0.10796800000000001,2014,12,29,1,30,2
51.551549,-0.283894,2014,12,27,21,30,1
51.563091,-0.368006,2014,12,27,20,30,2
54.852202,-3.023284,2014,1,21,7,60,2
54.50212,-3.542521,2014,2,8,9,40,2
54.270924,-3.222591,2014,3,5,13,60,2
54.660355,-3.2928589999999995,2014,3,30,12,60,2
54.317868999999995,-2.618266,2014,3,6,9,60,2
54.315391000000005,-2.470195,2014,3,30,14,60,2
54.253126,-3.283311,2014,3,30,15,60,2
54.166999,-3.161316,2014,4,4,22,60,2
54.743626,-3.455366,2014,5,13,23,60,1
54.108509999999995,-3.222396,2014,5,15,17,30,1
54.814997,-3.1343900000000002,2014,6,5,11,60,2
54.45089599999999,-2.374429,2014,6,13,16,60,2
54.170618000000005,-3.1013669999999998,2014,7,7,13,60,2
54.195159999999994,-2.918543,2014,7,28,11,30,1
54.406413,-3.369597,2014,8,23,11,60,2
54.259891,-2.816049,2014,9,5,8,70,3
54.784265000000005,-3.2870120000000003,2014,9,25,13,60,1
54.249281999999994,-2.775782,2014,9,24,22,60,1
54.66811,-3.543999,2014,10,5,22,40,1
54.524480000000004,-2.3188619999999998,2014,11,2,18,70,3
54.88968199999999,-2.956571,2014,11,16,17,30,1
54.251343999999996,-2.7765880000000003,2014,11,14,11,60,1
54.117325,-3.221738,2014,11,28,14,30,8
54.480247,-2.673343,2014,12,3,9,60,1
53.784907,-2.881995,2014,1,1,7,20,1
53.778075,-2.9049490000000002,2014,2,19,13,30,5
53.744448999999996,-2.925015,2014,5,5,21,50,2
54.051021999999996,-2.7998380000000003,2014,3,4,15,30,2
54.185429000000006,-2.592766,2014,9,18,12,60,4
53.894914,-3.027966,2014,4,11,13,50,2
53.876862,-3.039829,2014,8,28,19,30,1
53.642812,-2.620376,2014,1,29,16,40,3
53.631818,-2.615406,2014,4,12,13,40,3
53.668516000000004,-2.688471,2014,4,13,9,60,3
53.661533999999996,-2.737828,2014,8,10,3,60,1
53.518823,-2.805812,2014,7,28,8,60,2
53.694418000000006,-2.695043,2014,7,7,13,30,3
53.789843999999995,-2.686555,2014,7,22,15,40,1
53.765719999999995,-2.657473,2014,8,26,22,30,2
53.647415,-2.3928409999999998,2014,6,22,14,30,2
53.643075,-2.451189,2014,8,20,15,50,2
53.63838199999999,-2.501202,2014,9,21,14,50,2
53.755267,-2.372825,2014,10,10,23,30,2
53.787155000000006,-2.211566,2014,12,19,17,30,1
53.773796999999995,-2.382731,2014,6,21,22,30,1
53.751830000000005,-2.3682,2014,6,21,7,30,1
53.712644,-2.4087810000000003,2014,8,24,8,50,2
53.87321,-2.392475,2014,1,2,11,30,1
53.792361,-2.3461939999999997,2014,3,23,16,40,3
53.776382999999996,-2.255092,2014,2,21,13,30,2
53.784485,-2.31412,2014,7,20,5,30,1
53.78621999999999,-2.2852799999999998,2014,7,26,2,70,3
53.839375,-2.217315,2014,8,18,10,20,1
53.655073,-2.277358,2014,1,7,23,50,1
53.730731999999996,-2.728338,2014,10,17,20,40,1
53.762752,-2.727845,2014,12,13,17,30,2
53.59073000000001,-2.7437099999999996,2014,12,13,9,60,2
53.525074,-2.870584,2014,12,26,20,70,1
53.638992,-2.650827,2014,12,9,16,40,2
53.755917000000004,-2.638543,2014,1,25,23,70,1
53.806583999999994,-2.863954,2014,1,30,19,70,3
53.703922999999996,-2.677218,2014,2,11,18,70,5
53.609178,-2.580766,2014,4,11,1,70,4
53.778135999999996,-2.863794,2014,11,25,19,50,1
54.071667000000005,-2.7583,2014,12,16,16,60,2
53.448018999999995,-2.724185,2014,10,21,4,30,1
53.426443000000006,-2.894258,2014,10,24,15,20,1
53.43969,-2.892353,2014,10,27,12,30,2
53.448834,-2.930942,2014,11,1,14,30,1
53.342277,-3.083195,2014,11,5,19,30,1
53.464628000000005,-2.953642,2014,11,30,1,30,2
53.436049,-2.885141,2014,12,6,23,30,1
53.634795999999994,-3.001048,2014,12,22,8,30,3
53.402351,-2.834895,2014,11,21,17,30,1
53.364712,-3.153541,2014,4,7,1,40,1
53.401081999999995,-3.163775,2014,4,26,11,30,2
53.405013000000004,-3.055139,2014,5,28,15,30,2
53.38533100000001,-3.084723,2014,8,31,11,70,1
53.377854000000006,-3.049296,2014,9,18,8,30,2
53.637494,-3.0051200000000002,2014,1,23,11,30,2
53.661384999999996,-2.968248,2014,2,23,16,30,1
53.494824,-2.973418,2014,6,1,0,30,1
53.478908999999994,-3.0224189999999997,2014,6,22,23,30,2
53.388484999999996,-2.767366,2014,2,25,13,50,1
53.461755000000004,-2.875675,2014,4,25,12,40,2
53.489937,-2.844256,2014,8,2,11,50,3
53.40916800000001,-2.813546,2014,8,14,6,70,1
53.39686,-2.692877,2014,2,18,6,50,2
53.444481,-2.73084,2014,2,21,21,70,2
53.437839000000004,-2.881325,2014,6,22,16,30,1
53.436088,-2.972512,2014,6,29,17,30,4
53.33893199999999,-2.8503119999999997,2014,6,28,7,40,2
53.481974,-2.239158,2014,1,11,18,20,1
53.48075,-2.244139,2014,3,15,4,20,1
53.510693,-2.1823650000000003,2014,6,19,18,30,2
53.481641,-2.1944470000000003,2014,7,24,7,30,2
53.513783,-2.200942,2014,8,2,17,30,1
53.51341,-2.208556,2014,9,24,11,30,2
53.515884,-2.212716,2014,11,10,22,30,1
53.443173,-2.2186150000000002,2014,2,11,15,30,2
53.442583,-2.281407,2014,3,10,22,30,1
53.390965,-2.259624,2014,6,24,20,20,1
53.471803,-2.2584299999999997,2014,9,26,12,30,1
53.391397,-2.271521,2014,12,11,18,30,1
53.439912,-2.231651,2014,12,17,18,30,1
53.462366,-2.245299,2014,12,23,22,40,1
53.50746899999999,-2.335048,2014,2,27,18,30,1
53.502376,-2.3270470000000003,2014,6,22,16,50,3
53.49945699999999,-2.305874,2014,11,29,17,50,1
53.495036999999996,-2.084229,2014,2,10,15,30,3
53.477679,-2.085701,2014,3,20,10,30,1
53.473702,-2.0783709999999997,2014,4,1,17,30,1
53.451370999999995,-2.019648,2014,4,28,9,30,2
53.45689399999999,-2.137557,2014,5,2,20,40,1
53.441049,-2.118341,2014,10,15,23,30,1
53.403639,-2.163497,2014,2,6,17,30,1
53.401320999999996,-2.169083,2014,3,4,23,30,1
53.354629,-2.184132,2014,5,26,6,30,1
53.401051,-2.155846,2014,11,17,14,30,1
53.424391,-2.200987,2014,12,9,18,30,1
53.549643,-2.385686,2014,1,6,11,50,2
53.604367,-2.442555,2014,5,9,14,30,1
53.546043999999995,-2.3952970000000002,2014,7,27,15,30,1
53.547948,-2.398243,2014,9,14,16,30,1
53.548894999999995,-2.435969,2014,12,9,19,30,1
53.551615000000005,-2.63883,2014,6,9,20,30,4
53.536776,-2.663442,2014,7,20,0,30,2
53.508578,-2.526208,2014,10,5,5,30,1
53.526256000000004,-2.497509,2014,11,20,10,30,2
53.46253299999999,-2.312507,2014,7,18,23,30,2
53.641909999999996,-2.1050470000000003,2014,1,8,19,30,3
53.614229,-2.165911,2014,8,4,15,30,2
53.61320799999999,-2.182036,2014,11,9,4,30,2
53.543971,-2.2238279999999997,2014,11,16,0,30,1
53.56321,-2.152848,2014,1,25,8,70,1
53.571456000000005,-2.12704,2014,5,26,13,30,1
53.603823,-2.035012,2014,6,22,11,50,2
53.544256999999995,-2.097441,2014,7,13,19,30,2
53.523495,-2.169101,2014,8,16,14,40,1
53.58659,-2.557918,2014,3,29,23,70,1
53.408186,-2.182889,2014,6,17,18,70,1
53.583422,-2.186893,2014,7,7,3,70,2
53.572120999999996,-2.54172,2014,9,2,22,70,3
53.429097999999996,-2.296895,2014,12,20,16,70,8
53.310529,-2.706712,2014,1,6,17,70,1
53.195451,-2.474257,2014,1,11,23,60,1
53.229566000000005,-2.295963,2014,2,13,7,60,2
53.401462,-2.48963,2014,2,15,8,50,2
53.372476,-2.584771,2014,3,12,15,30,1
53.238212,-2.97325,2014,3,27,21,70,2
53.214903,-2.453671,2014,4,4,18,60,2
53.408215000000006,-2.573693,2014,4,9,17,30,2
53.191465,-2.156357,2014,4,13,14,50,3
53.173653,-2.361361,2014,4,19,9,70,2
53.338646,-2.738086,2014,4,29,16,30,2
53.382920999999996,-2.734491,2014,6,12,16,30,4
53.188545,-2.376871,2014,6,14,22,70,2
53.196377000000005,-2.2221330000000004,2014,6,17,20,60,1
53.040478,-2.6780209999999998,2014,6,18,19,60,3
53.036885999999996,-2.4521580000000003,2014,6,26,7,30,2
53.162043999999995,-2.8797479999999998,2014,6,30,0,70,1
53.34748100000001,-2.643495,2014,8,4,23,60,2
53.376518999999995,-2.7003779999999997,2014,8,5,19,50,1
53.30882,-2.709896,2014,8,12,10,70,1
53.250811999999996,-2.908667,2014,8,24,22,60,1
53.343208,-2.630543,2014,8,25,3,40,1
53.081488,-2.73998,2014,9,21,14,50,3
53.085395,-2.296959,2014,10,4,16,60,2
53.309281000000006,-2.709483,2014,10,9,12,70,4
53.276692000000004,-2.9028419999999997,2014,10,11,10,30,2
53.156921,-2.318299,2014,10,23,7,50,2
53.38679200000001,-2.63645,2014,10,28,13,30,2
53.290271,-2.209898,2014,11,24,19,60,3
53.279313,-2.4913819999999998,2014,12,4,19,60,1
53.233154000000006,-2.502195,2014,12,15,14,40,2
53.352183999999994,-2.610559,2014,12,21,13,60,3
53.091498,-2.4395,2014,12,27,23,30,1
54.900758999999994,-1.444143,2014,1,5,23,30,2
55.174492,-1.543166,2014,3,20,17,30,1
55.006983999999996,-1.509955,2014,3,28,23,60,1
55.131426,-2.145778,2014,4,9,9,60,2
55.113161,-1.562616,2014,5,20,2,70,1
54.98984,-1.4866110000000001,2014,6,12,6,30,2
55.028476,-1.581294,2014,6,23,11,30,1
55.033947999999995,-1.4325219999999999,2014,6,24,22,30,1
55.025932,-1.497819,2014,7,18,11,60,1
55.065334,-1.782476,2014,8,3,4,60,1
55.042565,-2.107741,2014,8,9,15,60,2
54.896366,-1.857841,2014,8,24,15,60,2
54.973781,-1.607062,2014,8,31,2,50,1
54.821312,-1.4880659999999999,2014,8,29,12,70,2
54.941939,-1.5639450000000001,2014,9,15,0,20,1
55.14176,-1.556671,2014,9,23,6,70,1
54.934148,-1.582009,2014,9,23,19,30,1
55.526127,-1.996084,2014,10,17,9,60,2
54.966083,-2.495368,2014,10,28,13,60,2
55.00715699999999,-1.5333430000000001,2014,11,2,7,30,2
54.977112,-1.471087,2014,11,4,13,40,2
54.953644,-1.6952470000000002,2014,10,30,2,50,1
55.28814200000001,-1.597665,2014,11,13,6,60,1
55.546237,-2.010822,2014,11,7,23,30,1
55.452332,-1.9108080000000003,2014,12,3,13,60,2
54.980287,-1.9103259999999997,2014,11,29,18,70,1
55.039134,-1.436533,2014,12,12,9,30,1
54.960224,-1.616502,2014,12,13,19,50,1
55.434068999999994,-1.6921419999999998,2014,12,11,7,60,3
55.126923,-1.5095530000000001,2014,12,20,17,30,1
54.75455600000001,-1.591801,2014,1,1,2,70,1
54.763059,-1.578956,2014,3,20,22,30,1
54.799891,-1.361668,2014,3,7,0,70,1
54.857535,-1.634005,2014,7,24,23,60,1
54.822542000000006,-1.8584740000000002,2014,6,17,18,60,2
54.890331,-1.839357,2014,6,24,0,40,2
54.625544,-1.7273040000000002,2014,2,28,18,60,1
54.642392,-1.789078,2014,7,13,16,60,2
54.67038,-1.7756759999999998,2014,9,4,20,60,2
54.669031999999994,-1.68304,2014,12,14,0,60,3
54.674502000000004,-1.7384669999999998,2014,11,1,5,60,1
54.7158,-1.7485389999999998,2014,12,20,11,30,1
54.532075,-1.8627099999999999,2014,8,16,3,60,1
54.49463000000001,-1.48896,2014,1,1,0,60,2
54.565103,-1.599913,2014,1,9,7,70,2
54.522369,-1.55854,2014,2,2,0,30,1
54.635287,-1.521886,2014,1,12,7,70,1
54.693881000000005,-1.477973,2014,6,23,0,60,1
54.621908,-1.585913,2014,10,24,20,30,1
53.96589399999999,-1.944131,2014,1,8,19,60,1
54.385422,-1.3187959999999999,2014,1,28,19,70,1
54.37333100000001,-1.735905,2014,2,1,20,40,1
54.087656,-2.311682,2014,2,2,15,60,1
54.004291,-1.6301649999999999,2014,2,9,17,60,3
53.753477000000004,-1.291935,2014,3,1,14,60,2
54.398316,-1.307338,2014,3,1,19,60,2
54.257642000000004,-0.857317,2014,3,30,16,60,2
54.462943,-1.1954,2014,4,29,7,60,2
53.775504000000005,-0.99029,2014,5,11,20,60,2
54.445631000000006,-1.453733,2014,5,16,15,60,2
53.948098,-1.541253,2014,5,17,16,60,1
54.03106999999999,-1.450173,2014,5,18,23,60,1
54.177776,-0.530937,2014,6,20,19,40,1
53.9564,-1.1497709999999999,2014,6,22,11,40,1
53.916164,-1.172239,2014,7,3,23,70,1
54.463449,-0.769727,2014,7,3,22,60,2
54.050621,-1.176595,2014,7,16,18,60,2
54.350055000000005,-1.328258,2014,7,17,14,70,2
53.913121,-1.997896,2014,7,19,15,60,2
54.104454000000004,-2.3631189999999997,2014,8,1,14,60,2
53.890811,-1.232129,2014,8,11,15,70,1
53.942041,-1.5075450000000001,2014,8,13,13,30,1
54.063309999999994,-1.92258,2014,8,13,20,60,1
54.357581999999994,-0.479591,2014,8,15,20,60,2
53.786595,-1.283621,2014,8,21,16,60,2
53.917401,-1.146118,2014,8,28,17,30,2
53.983928000000006,-2.2177919999999998,2014,8,31,11,60,1
54.397994999999995,-1.3078049999999999,2014,9,6,22,60,1
54.28054,-2.2784240000000002,2014,9,14,16,60,2
54.162395,-2.319656,2014,9,22,17,60,2
53.694254,-1.1561379999999999,2014,9,27,8,60,2
54.375774,-0.9569719999999999,2014,10,4,17,60,1
53.973605000000006,-1.076848,2014,10,11,1,30,1
54.177059,-1.554565,2014,10,29,15,60,3
53.966553000000005,-1.076181,2014,11,6,18,20,1
54.035091,-1.545701,2014,11,28,17,60,1
53.875074,-1.9989169999999998,2014,12,5,14,60,1
54.080907999999994,-0.894783,2014,12,7,0,70,1
54.167694,-1.395779,2014,12,7,10,70,2
53.90345500000001,-1.194804,2014,12,15,22,70,1
54.166149,-0.6623640000000001,2014,12,23,7,60,2
54.446768999999996,-1.6682580000000002,2014,12,26,7,70,3
53.734190000000005,-1.873343,2014,2,7,22,40,2
53.805812,-1.767713,2014,2,18,9,30,1
53.695979,-1.7514009999999998,2014,3,8,2,70,1
53.78869,-1.4036520000000001,2014,3,29,13,40,2
53.723240000000004,-2.111675,2014,4,4,3,30,1
53.679143,-1.337541,2014,4,14,23,40,1
53.826029000000005,-1.815791,2014,4,15,14,40,1
53.798958,-1.555727,2014,4,20,3,40,1
53.758022,-1.860106,2014,4,21,3,30,2
53.876329000000005,-1.8238450000000002,2014,4,22,15,50,2
53.725586,-1.718747,2014,5,3,23,30,1
53.84846700000001,-1.5233430000000001,2014,5,14,19,30,3
53.64423000000001,-1.7455180000000001,2014,5,15,22,30,2
53.82443000000001,-1.899519,2014,5,20,10,30,2
53.697281999999994,-1.312023,2014,5,31,2,30,1
53.770914000000005,-1.7990400000000002,2014,6,12,8,30,1
53.806523999999996,-1.9585259999999998,2014,6,12,18,40,1
